symbol,expiration,option_type,strike,bid,ask,last,volume,open_interest,implied_volatility,delta,gamma,theta,vega
GOOGL,2026-03-18,put,300.0,0.0,0.0,2.13,89.0,237.0,0.0312596875,,,,
GOOGL,2026-03-18,put,302.5,0.0,0.0,2.97,15.0,114.0,0.015634843750000002,,,,
GOOGL,2026-03-18,put,305.0,0.0,0.0,3.5,128.0,124.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-18,put,307.5,0.0,0.0,4.7,141.0,125.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-18,put,310.0,0.0,0.0,5.85,121.0,80.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-18,put,312.5,0.0,0.0,7.1,42.0,23.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-18,put,315.0,0.0,0.0,8.01,1.0,3.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-18,put,317.5,0.0,0.0,10.0,28.0,18.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-18,put,320.0,0.0,0.0,11.8,5.0,7.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-18,put,325.0,0.0,0.0,25.22,,3.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-18,put,330.0,0.0,0.0,31.0,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,75.0,0.0,0.0,231.82,2.0,11.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,80.0,225.4,229.1,254.05,1.0,5.0,5.098636439208983,,,,
GOOGL,2026-03-20,call,85.0,0.0,0.0,228.2,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,90.0,219.2,223.2,240.5,1.0,10.0,5.901369810791017,,,,
GOOGL,2026-03-20,call,95.0,231.25,234.8,224.39,1.0,0.0,8.866703677062988,,,,
GOOGL,2026-03-20,call,100.0,0.0,0.0,208.0,1.0,37.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,105.0,0.0,0.0,226.97,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,110.0,0.0,0.0,198.25,3.0,18.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,115.0,0.0,0.0,193.88,1.0,127.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,120.0,0.0,0.0,178.0,1.0,1739.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,125.0,0.0,0.0,187.25,5.0,100.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,130.0,0.0,0.0,169.7,1.0,217.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,135.0,0.0,0.0,165.25,2.0,330.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,140.0,0.0,0.0,159.45,3.0,323.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,145.0,0.0,0.0,154.71,1.0,657.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,150.0,0.0,0.0,160.0,1.0,1411.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,155.0,0.0,0.0,144.95,6.0,1241.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,160.0,0.0,0.0,151.0,2.0,1128.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,165.0,0.0,0.0,144.09,1.0,3358.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,170.0,0.0,0.0,139.0,2.0,3267.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,175.0,0.0,0.0,123.16,2.0,2394.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,180.0,0.0,0.0,130.18,5.0,3357.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,185.0,0.0,0.0,116.96,2.0,901.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,190.0,0.0,0.0,118.2,1.0,2173.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,195.0,0.0,0.0,113.9,12.0,1081.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,200.0,0.0,0.0,108.25,7.0,4561.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,205.0,0.0,0.0,102.7,5.0,3315.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,210.0,0.0,0.0,98.45,3.0,1295.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,215.0,0.0,0.0,93.45,1.0,1140.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,220.0,0.0,0.0,87.15,5.0,1447.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,225.0,0.0,0.0,83.25,2.0,1874.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,230.0,0.0,0.0,78.65,3.0,2280.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,235.0,0.0,0.0,74.8,1.0,1090.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,240.0,0.0,0.0,70.32,9.0,5117.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,245.0,0.0,0.0,65.4,5.0,2072.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,250.0,0.0,0.0,59.0,39.0,2734.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,255.0,0.0,0.0,54.42,2.0,1428.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,260.0,0.0,0.0,48.34,19.0,2218.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,265.0,0.0,0.0,43.72,23.0,843.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,270.0,0.0,0.0,38.42,56.0,3358.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,275.0,0.0,0.0,33.68,244.0,1462.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,280.0,0.0,0.0,29.67,101.0,2437.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,285.0,0.0,0.0,25.17,143.0,3058.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,287.5,0.0,0.0,22.4,1.0,39.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,290.0,0.0,0.0,20.0,164.0,4009.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,292.5,0.0,0.0,17.28,11.0,106.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,295.0,0.0,0.0,16.1,12.0,642.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,297.5,0.0,0.0,13.05,32.0,541.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,300.0,0.0,0.0,11.99,154.0,9774.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,302.5,0.0,0.0,10.06,45.0,647.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,call,305.0,0.0,0.0,8.46,555.0,5690.0,0.0004982763671875,,,,
GOOGL,2026-03-20,call,307.5,0.0,0.0,6.8,562.0,1118.0,0.015634843750000002,,,,
GOOGL,2026-03-20,call,310.0,0.0,0.0,5.55,2195.0,15923.0,0.0312596875,,,,
GOOGL,2026-03-20,call,312.5,0.0,0.0,4.3,626.0,1188.0,0.0312596875,,,,
GOOGL,2026-03-20,call,315.0,0.0,0.0,3.25,1837.0,5891.0,0.062509375,,,,
GOOGL,2026-03-20,call,317.5,0.0,0.0,2.5,383.0,1368.0,0.062509375,,,,
GOOGL,2026-03-20,call,320.0,0.0,0.0,1.8,7659.0,15542.0,0.062509375,,,,
GOOGL,2026-03-20,call,322.5,0.0,0.0,1.35,338.0,936.0,0.062509375,,,,
GOOGL,2026-03-20,call,325.0,0.0,0.0,1.01,1292.0,6404.0,0.12500875,,,,
GOOGL,2026-03-20,call,327.5,0.0,0.0,0.65,258.0,821.0,0.12500875,,,,
GOOGL,2026-03-20,call,330.0,0.0,0.0,0.46,678.0,11707.0,0.12500875,,,,
GOOGL,2026-03-20,call,332.5,0.0,0.0,0.34,41.0,565.0,0.12500875,,,,
GOOGL,2026-03-20,call,335.0,0.0,0.0,0.23,976.0,5171.0,0.12500875,,,,
GOOGL,2026-03-20,call,337.5,0.0,0.0,0.16,191.0,497.0,0.12500875,,,,
GOOGL,2026-03-20,call,340.0,0.0,0.0,0.12,376.0,19221.0,0.12500875,,,,
GOOGL,2026-03-20,call,345.0,0.0,0.0,0.06,179.0,2747.0,0.12500875,,,,
GOOGL,2026-03-20,call,350.0,0.0,0.0,0.04,664.0,17291.0,0.2500075,,,,
GOOGL,2026-03-20,call,355.0,0.0,0.0,0.02,66.0,2093.0,0.2500075,,,,
GOOGL,2026-03-20,call,360.0,0.0,0.0,0.03,84.0,7011.0,0.2500075,,,,
GOOGL,2026-03-20,call,365.0,0.0,0.0,0.02,15.0,1920.0,0.2500075,,,,
GOOGL,2026-03-20,call,370.0,0.0,0.0,0.02,13.0,7182.0,0.2500075,,,,
GOOGL,2026-03-20,call,375.0,0.0,0.0,0.01,107.0,5107.0,0.2500075,,,,
GOOGL,2026-03-20,call,380.0,0.0,0.0,0.02,20.0,22267.0,0.2500075,,,,
GOOGL,2026-03-20,call,385.0,0.0,0.0,0.05,4.0,1450.0,0.2500075,,,,
GOOGL,2026-03-20,call,390.0,0.0,0.0,0.06,3.0,4596.0,0.2500075,,,,
GOOGL,2026-03-20,call,395.0,0.0,0.0,0.01,2.0,606.0,0.2500075,,,,
GOOGL,2026-03-20,call,400.0,0.0,0.0,0.01,51.0,8231.0,0.2500075,,,,
GOOGL,2026-03-20,call,405.0,0.0,0.0,0.01,2.0,3819.0,0.2500075,,,,
GOOGL,2026-03-20,call,410.0,0.0,0.0,0.03,15.0,2909.0,0.500005,,,,
GOOGL,2026-03-20,call,415.0,0.0,0.0,0.01,1.0,2548.0,0.500005,,,,
GOOGL,2026-03-20,call,420.0,0.0,0.0,0.01,503.0,4771.0,0.500005,,,,
GOOGL,2026-03-20,call,425.0,0.0,0.0,0.02,1.0,779.0,0.500005,,,,
GOOGL,2026-03-20,call,430.0,0.0,0.0,0.01,5.0,1024.0,0.500005,,,,
GOOGL,2026-03-20,call,435.0,0.0,0.0,0.01,1.0,102.0,0.500005,,,,
GOOGL,2026-03-20,call,440.0,0.0,0.0,0.04,4.0,1477.0,0.500005,,,,
GOOGL,2026-03-20,call,445.0,0.0,0.0,0.02,2.0,118.0,0.500005,,,,
GOOGL,2026-03-20,call,450.0,0.0,0.0,0.01,1.0,2140.0,0.500005,,,,
GOOGL,2026-03-20,call,460.0,0.0,0.0,0.03,1.0,1351.0,0.500005,,,,
GOOGL,2026-03-20,call,470.0,0.0,0.0,0.01,10.0,540.0,0.500005,,,,
GOOGL,2026-03-20,call,480.0,0.0,0.0,0.01,2.0,5202.0,0.500005,,,,
GOOGL,2026-03-20,call,490.0,0.0,0.0,0.05,10.0,915.0,0.500005,,,,
GOOGL,2026-03-20,call,500.0,0.0,0.0,0.06,1.0,3068.0,0.500005,,,,
GOOGL,2026-03-20,call,510.0,0.0,0.0,0.01,10.0,482.0,0.500005,,,,
GOOGL,2026-03-20,call,520.0,0.0,0.0,0.01,12.0,212.0,0.500005,,,,
GOOGL,2026-03-20,call,530.0,0.0,0.0,0.02,10.0,187.0,0.500005,,,,
GOOGL,2026-03-20,call,540.0,0.0,0.0,0.01,25.0,955.0,0.500005,,,,
GOOGL,2026-03-20,call,550.0,0.0,0.0,0.01,1.0,62.0,0.500005,,,,
GOOGL,2026-03-20,call,560.0,0.0,0.0,0.05,1.0,46.0,0.500005,,,,
GOOGL,2026-03-20,call,570.0,0.0,0.0,0.06,16.0,2572.0,0.500005,,,,
GOOGL,2026-03-20,call,580.0,0.0,0.0,0.01,1.0,7.0,0.500005,,,,
GOOGL,2026-03-20,call,590.0,0.0,0.0,0.01,2.0,106.0,0.500005,,,,
GOOGL,2026-03-20,call,600.0,0.0,0.1,0.03,1.0,657.0,1.4765651171875,,,,
GOOGL,2026-03-20,put,75.0,0.0,0.0,0.01,3.0,496.0,0.500005,,,,
GOOGL,2026-03-20,put,80.0,0.0,0.0,0.01,10.0,91.0,0.500005,,,,
GOOGL,2026-03-20,put,85.0,0.0,0.0,0.01,10.0,465.0,1.000005,,,,
GOOGL,2026-03-20,put,90.0,0.0,0.0,0.01,9.0,473.0,0.500005,,,,
GOOGL,2026-03-20,put,95.0,0.0,0.0,0.01,13.0,816.0,0.500005,,,,
GOOGL,2026-03-20,put,100.0,0.0,0.0,0.01,1.0,2291.0,0.500005,,,,
GOOGL,2026-03-20,put,105.0,0.0,0.0,0.25,1.0,510.0,0.500005,,,,
GOOGL,2026-03-20,put,110.0,0.0,0.0,0.02,1.0,759.0,0.500005,,,,
GOOGL,2026-03-20,put,115.0,0.0,0.0,0.05,2.0,1822.0,0.500005,,,,
GOOGL,2026-03-20,put,120.0,0.0,0.0,0.23,1.0,1973.0,0.500005,,,,
GOOGL,2026-03-20,put,125.0,0.0,0.0,0.03,50.0,4596.0,0.500005,,,,
GOOGL,2026-03-20,put,130.0,0.0,0.0,0.01,42.0,8389.0,0.500005,,,,
GOOGL,2026-03-20,put,135.0,0.0,0.0,0.01,7.0,4150.0,0.500005,,,,
GOOGL,2026-03-20,put,140.0,0.0,0.0,0.01,10.0,5308.0,0.500005,,,,
GOOGL,2026-03-20,put,145.0,0.0,0.0,0.03,5.0,5911.0,0.500005,,,,
GOOGL,2026-03-20,put,150.0,0.0,0.0,0.02,1.0,7717.0,0.500005,,,,
GOOGL,2026-03-20,put,155.0,0.0,0.0,0.02,1.0,5103.0,0.500005,,,,
GOOGL,2026-03-20,put,160.0,0.0,0.0,0.02,1.0,3891.0,0.500005,,,,
GOOGL,2026-03-20,put,165.0,0.0,0.0,0.01,248.0,5971.0,0.500005,,,,
GOOGL,2026-03-20,put,170.0,0.0,0.0,0.02,183.0,2253.0,0.500005,,,,
GOOGL,2026-03-20,put,175.0,0.0,0.0,0.02,249.0,3660.0,0.500005,,,,
GOOGL,2026-03-20,put,180.0,0.0,0.0,0.02,1.0,4680.0,0.500005,,,,
GOOGL,2026-03-20,put,185.0,0.0,0.0,0.1,1.0,3832.0,0.500005,,,,
GOOGL,2026-03-20,put,190.0,0.0,0.0,0.03,2.0,1574.0,0.500005,,,,
GOOGL,2026-03-20,put,195.0,0.0,0.0,0.01,1.0,2696.0,0.500005,,,,
GOOGL,2026-03-20,put,200.0,0.0,0.0,0.01,8.0,8564.0,0.500005,,,,
GOOGL,2026-03-20,put,205.0,0.0,0.0,0.02,12.0,3048.0,0.500005,,,,
GOOGL,2026-03-20,put,210.0,0.0,0.0,0.01,16.0,5518.0,0.500005,,,,
GOOGL,2026-03-20,put,215.0,0.0,0.0,0.03,4.0,9538.0,0.500005,,,,
GOOGL,2026-03-20,put,220.0,0.0,0.0,0.06,10.0,4517.0,0.500005,,,,
GOOGL,2026-03-20,put,225.0,0.0,0.0,0.02,3.0,3786.0,0.500005,,,,
GOOGL,2026-03-20,put,230.0,0.0,0.0,0.02,14.0,8301.0,0.500005,,,,
GOOGL,2026-03-20,put,235.0,0.0,0.0,0.04,3.0,1652.0,0.2500075,,,,
GOOGL,2026-03-20,put,240.0,0.0,0.0,0.03,11.0,7509.0,0.2500075,,,,
GOOGL,2026-03-20,put,245.0,0.0,0.0,0.05,62.0,6809.0,0.2500075,,,,
GOOGL,2026-03-20,put,250.0,0.0,0.0,0.07,51.0,5501.0,0.2500075,,,,
GOOGL,2026-03-20,put,255.0,0.0,0.0,0.1,26.0,2554.0,0.2500075,,,,
GOOGL,2026-03-20,put,260.0,0.0,0.0,0.16,138.0,6602.0,0.2500075,,,,
GOOGL,2026-03-20,put,265.0,0.0,0.0,0.22,130.0,3861.0,0.2500075,,,,
GOOGL,2026-03-20,put,270.0,0.0,0.0,0.29,199.0,9446.0,0.12500875,,,,
GOOGL,2026-03-20,put,275.0,0.0,0.0,0.42,702.0,9826.0,0.12500875,,,,
GOOGL,2026-03-20,put,277.5,0.55,0.58,0.56,,,0.40772076660156253,,,,
GOOGL,2026-03-20,put,280.0,0.0,0.0,0.63,471.0,19955.0,0.12500875,,,,
GOOGL,2026-03-20,put,282.5,0.82,0.85,0.77,,,0.3825745336914062,,,,
GOOGL,2026-03-20,put,285.0,0.0,0.0,0.86,1553.0,7986.0,0.12500875,,,,
GOOGL,2026-03-20,put,287.5,0.0,0.0,1.05,161.0,882.0,0.062509375,,,,
GOOGL,2026-03-20,put,290.0,0.0,0.0,1.3,1085.0,8146.0,0.062509375,,,,
GOOGL,2026-03-20,put,292.5,0.0,0.0,1.57,334.0,1981.0,0.062509375,,,,
GOOGL,2026-03-20,put,295.0,0.0,0.0,1.95,853.0,6837.0,0.062509375,,,,
GOOGL,2026-03-20,put,297.5,0.0,0.0,2.4,310.0,1726.0,0.0312596875,,,,
GOOGL,2026-03-20,put,300.0,0.0,0.0,2.89,1511.0,12993.0,0.0312596875,,,,
GOOGL,2026-03-20,put,302.5,0.0,0.0,3.83,302.0,862.0,0.015634843750000002,,,,
GOOGL,2026-03-20,put,305.0,0.0,0.0,4.35,2413.0,8033.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,307.5,0.0,0.0,5.22,891.0,1770.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,310.0,0.0,0.0,6.4,4110.0,7741.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,312.5,0.0,0.0,8.15,230.0,847.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,315.0,0.0,0.0,9.65,390.0,3876.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,317.5,0.0,0.0,10.85,2.0,204.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,320.0,0.0,0.0,13.18,245.0,10436.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,322.5,0.0,0.0,14.5,24.0,133.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,325.0,0.0,0.0,17.43,77.0,3135.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,327.5,0.0,0.0,19.5,2.0,92.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,330.0,0.0,0.0,22.05,62.0,2215.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,332.5,0.0,0.0,25.67,2.0,15.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,335.0,0.0,0.0,27.16,193.0,1476.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,337.5,0.0,0.0,34.7,13.0,3.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,340.0,0.0,0.0,32.15,48.0,321.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,345.0,0.0,0.0,38.25,1.0,43.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,350.0,0.0,0.0,47.31,3.0,4.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,355.0,0.0,0.0,44.26,2.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,360.0,0.0,0.0,48.28,1.0,7.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,365.0,0.0,0.0,53.03,2.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,370.0,0.0,0.0,60.43,1.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,375.0,0.0,0.0,64.01,1.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,380.0,0.0,0.0,61.25,19.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,385.0,0.0,0.0,65.08,210.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,390.0,0.0,0.0,70.08,210.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,395.0,0.0,0.0,71.49,20.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,400.0,0.0,0.0,80.05,4.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,410.0,0.0,0.0,73.3,20.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,415.0,0.0,0.0,71.14,,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,420.0,0.0,0.0,87.35,190.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-20,put,500.0,160.6,164.1,185.86,,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-23,call,290.0,20.55,22.85,20.82,,,0.5980264807128908,,,,
GOOGL,2026-03-23,call,295.0,16.6,17.3,16.51,,,0.5199022619628906,,,,
GOOGL,2026-03-23,call,300.0,12.3,13.15,12.25,,,0.4792532543945312,,,,
GOOGL,2026-03-23,call,305.0,8.75,9.1,9.02,,,0.41345801391601555,,,,
GOOGL,2026-03-23,call,310.0,6.2,6.5,6.17,,,0.3953307537841797,,,,
GOOGL,2026-03-23,call,315.0,3.7,4.2,4.25,,,0.3688417608642578,,,,
GOOGL,2026-03-23,call,320.0,2.16,2.49,2.52,,,0.34570966796874997,,,,
GOOGL,2026-03-23,call,325.0,1.34,1.54,1.52,,,0.3415593188476562,,,,
GOOGL,2026-03-23,call,330.0,0.63,1.02,0.7,,,0.34888346435546874,,,,
GOOGL,2026-03-23,put,250.0,,,0.27,,,0.0,,,,
GOOGL,2026-03-23,put,270.0,0.31,0.54,1.39,,,0.42529871582031253,,,,
GOOGL,2026-03-23,put,275.0,0.45,0.68,0.65,2.0,,0.393560751953125,,,,
GOOGL,2026-03-23,put,280.0,0.71,1.08,0.82,5.0,,0.38403936279296874,,,,
GOOGL,2026-03-23,put,290.0,1.69,1.87,4.23,,,0.3220282641601562,,,,
GOOGL,2026-03-23,put,295.0,2.51,2.46,2.7,,,0.28626202026367187,,,,
GOOGL,2026-03-23,put,300.0,3.35,,3.57,,,0.2503737072753906,,,,
GOOGL,2026-03-23,put,305.0,4.7,5.05,5.27,,,0.2280350634765625,,,,
GOOGL,2026-03-23,put,310.0,6.5,7.1,8.5,,,0.18421225952148437,,,,
GOOGL,2026-03-23,put,315.0,9.55,9.85,17.12,,,1.0000000000000003e-05,,,,
GOOGL,2026-03-23,put,325.0,,,23.85,,,0.0,,,,
GOOGL,2026-03-27,call,120.0,0.0,0.0,180.42,,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,140.0,0.0,0.0,163.63,,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,145.0,0.0,0.0,170.97,3.0,3.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,150.0,0.0,0.0,149.33,,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,165.0,0.0,0.0,135.56,1.0,3.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,170.0,0.0,0.0,137.23,2.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,180.0,0.0,0.0,118.49,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,195.0,0.0,0.0,104.22,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,200.0,0.0,0.0,106.74,,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,205.0,0.0,0.0,93.9,3.0,6.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,210.0,0.0,0.0,97.97,4.0,14.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,215.0,0.0,0.0,87.49,2.0,3.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,220.0,0.0,0.0,89.6,1.0,20.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,225.0,0.0,0.0,87.07,,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,230.0,0.0,0.0,69.59,100.0,3.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,235.0,0.0,0.0,64.75,100.0,9.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,240.0,0.0,0.0,59.89,158.0,8.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,245.0,0.0,0.0,57.64,174.0,19.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,250.0,0.0,0.0,60.0,1.0,26.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,255.0,0.0,0.0,45.77,1.0,9.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,260.0,0.0,0.0,49.21,118.0,55.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,265.0,42.65,,33.77,,,0.6252478881835939,,,,
GOOGL,2026-03-27,call,270.0,0.0,0.0,39.76,84.0,38.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,275.0,0.0,0.0,35.09,84.0,29.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,280.0,0.0,0.0,30.72,24.0,51.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,285.0,0.0,0.0,24.94,2.0,43.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,290.0,0.0,0.0,22.44,11.0,100.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,292.5,19.2,19.45,17.4,,,0.4901174035644532,,,,
GOOGL,2026-03-27,call,295.0,0.0,0.0,18.15,4.0,159.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,297.5,15.4,15.6,15.8,,,0.45667047241210945,,,,
GOOGL,2026-03-27,call,300.0,0.0,0.0,13.36,40.0,681.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,call,302.5,11.95,12.05,12.42,,,0.4248714739990235,,,,
GOOGL,2026-03-27,call,305.0,0.0,0.0,10.28,227.0,869.0,0.00025413818359375,,,,
GOOGL,2026-03-27,call,307.5,8.85,9.0,9.57,,,0.3996642065429688,,,,
GOOGL,2026-03-27,call,310.0,0.0,0.0,7.62,249.0,1550.0,0.015634843750000002,,,,
GOOGL,2026-03-27,call,312.5,6.6,6.75,6.7,,,0.39075316284179684,,,,
GOOGL,2026-03-27,call,315.0,0.0,0.0,5.51,516.0,1371.0,0.0312596875,,,,
GOOGL,2026-03-27,call,317.5,4.5,4.65,4.55,,,0.37140521179199215,,,,
GOOGL,2026-03-27,call,320.0,0.0,0.0,3.41,1096.0,1282.0,0.062509375,,,,
GOOGL,2026-03-27,call,322.5,2.81,2.87,3.0,,,0.3460758752441406,,,,
GOOGL,2026-03-27,call,325.0,0.0,0.0,1.91,127.0,1483.0,0.062509375,,,,
GOOGL,2026-03-27,call,330.0,0.0,0.0,1.25,353.0,1471.0,0.062509375,,,,
GOOGL,2026-03-27,call,335.0,0.0,0.0,0.73,180.0,1968.0,0.12500875,,,,
GOOGL,2026-03-27,call,340.0,0.0,0.0,0.41,257.0,1165.0,0.12500875,,,,
GOOGL,2026-03-27,call,345.0,0.0,0.0,0.25,80.0,753.0,0.12500875,,,,
GOOGL,2026-03-27,call,350.0,0.0,0.0,0.16,69.0,2598.0,0.12500875,,,,
GOOGL,2026-03-27,call,355.0,0.0,0.0,0.1,5.0,715.0,0.12500875,,,,
GOOGL,2026-03-27,call,360.0,0.0,0.0,0.08,12.0,386.0,0.12500875,,,,
GOOGL,2026-03-27,call,365.0,0.0,0.0,0.09,3.0,98.0,0.12500875,,,,
GOOGL,2026-03-27,call,370.0,0.0,0.0,0.02,1.0,146.0,0.2500075,,,,
GOOGL,2026-03-27,call,375.0,0.0,0.0,0.05,5.0,161.0,0.2500075,,,,
GOOGL,2026-03-27,call,380.0,0.0,0.0,0.03,2.0,133.0,0.2500075,,,,
GOOGL,2026-03-27,call,385.0,0.0,0.0,0.03,1.0,62.0,0.2500075,,,,
GOOGL,2026-03-27,call,390.0,0.0,0.0,0.07,2.0,54.0,0.2500075,,,,
GOOGL,2026-03-27,call,395.0,0.0,0.0,0.11,36.0,141.0,0.2500075,,,,
